ts,orderId,execType,side,price,lastQty,leaves
2025-07-24T01:38:42.2496237Z,283c7ebe-8558-4a3c-8599-a96d43e6055e,Trade,Sell,20.01,902,3198
2025-07-24T01:38:42.2596237Z,d6b9a525-a7f7-468c-9fb4-0bb16b5bc084,Trade,Buy,19.99,1237,1263
2025-07-24T01:38:42.2696237Z,d6b9a525-a7f7-468c-9fb4-0bb16b5bc084,Trade,Buy,19.99,1263,0
2025-07-24T01:38:42.2696237Z,2e3b5d93-a829-4015-9000-1d93486d7b30,Trade,Buy,19.99,1237,0
2025-07-24T01:38:42.2696237Z,2b2fea1c-04b8-4845-907a-63ac52336450,Trade,Buy,19.98,563,1589
2025-07-24T01:38:42.2796237Z,49a1b345-0b61-4622-baeb-f74b493b55c3,Trade,Sell,20.00,1046,1454
2025-07-24T01:38:42.2896237Z,105bca7a-6a66-4217-8684-efacccd55ccb,New,Sell,20.00,0,131
2025-07-24T01:38:42.2896237Z,04930e3d-233d-478d-a710-e227ebcfc945,Cancel,Sell,20.03,0,0
2025-07-24T01:38:42.2996237Z,105bca7a-6a66-4217-8684-efacccd55ccb,Trade,Sell,20.00,131,0
2025-07-24T01:38:42.2996237Z,8b579950-d8b4-44df-b681-93d5a34850e6,Trade,Sell,20.00,2500,0
2025-07-24T01:38:42.2996237Z,283c7ebe-8558-4a3c-8599-a96d43e6055e,Trade,Sell,20.01,3198,0
2025-07-24T01:38:42.2996237Z,fc3e7ddb-93c9-4f69-af1c-96613b44990f,Trade,Sell,20.01,2152,0
2025-07-24T01:38:42.2996237Z,5ad77317-3151-410f-a933-c6755e8be062,Trade,Sell,20.02,2152,0
2025-07-24T01:38:42.2996237Z,ac007bbe-c1d5-4deb-bc72-4432f8c976d0,Trade,Sell,20.02,1269,0
2025-07-24T01:38:42.2996237Z,eaeb3bb4-e31b-407e-9d9a-ab0753a36939,Trade,Sell,20.02,5118,524
2025-07-24T01:38:42.3096237Z,6a3d846b-de3b-48f2-acf2-fddec6d6adf4,New,Buy,19.99,0,470
2025-07-24T01:38:42.3096237Z,554fc8fd-2985-44e0-ac25-42b71e85d081,Cancel,Sell,20.03,0,0
2025-07-24T01:38:42.3196237Z,76eece49-121f-4ec0-85d1-dc5c4f10444e,Trade,Sell,20.01,2500,0
2025-07-24T01:38:42.3196237Z,eaeb3bb4-e31b-407e-9d9a-ab0753a36939,Trade,Sell,20.02,524,0
2025-07-24T01:38:42.3196237Z,1db4f227-de6a-411b-bf8c-777427039a97,Trade,Sell,20.02,2152,0
2025-07-24T01:38:42.3196237Z,a3582bbc-3559-4bfc-9619-3c4b2e66f9cc,Trade,Sell,20.03,1852,0
2025-07-24T01:38:42.3196237Z,805d6f9b-4f26-4359-8d9f-3957bacc96a5,Trade,Sell,20.04,1594,0
2025-07-24T01:38:42.3196237Z,ca183200-9da4-4f2e-83f9-b3fd93f14986,Trade,Sell,20.04,1594,0
2025-07-24T01:38:42.3196237Z,a96c59b2-4f3f-42b8-83e4-30fe558b9ec9,Trade,Sell,20.05,1372,0
2025-07-24T01:38:42.3196237Z,3732559d-442d-4b93-a53c-05ec626df2fc,Trade,Sell,20.05,1372,0
2025-07-24T01:38:42.3196237Z,8c07fdfe-f871-4de7-844f-2774e8ecabce,Trade,Sell,20.06,1181,0
2025-07-24T01:38:42.3196237Z,689c9c8a-fccc-4ff9-a260-0c1fdccfba88,Trade,Sell,20.06,799,382
2025-07-24T01:38:42.3296237Z,c6db0226-6756-46a6-9a9e-f8b2b146e379,Trade,Buy,20.02,2281,219
2025-07-24T01:38:42.3396237Z,c6db0226-6756-46a6-9a9e-f8b2b146e379,Trade,Buy,20.02,219,0
2025-07-24T01:38:42.3396237Z,024e451d-44a9-4e1f-9366-5e44c5938f89,Trade,Buy,20.02,2189,92
2025-07-24T01:38:42.3396237Z,0630cd8b-0250-4a3e-b1c4-d1f52375352e,Cancel,Buy,19.99,0,0
2025-07-24T01:38:42.3496237Z,d48cb7d6-1b7c-4c4a-beac-387618937138,Trade,Sell,20.04,1373,1127
2025-07-24T01:38:42.3596237Z,d48cb7d6-1b7c-4c4a-beac-387618937138,Trade,Sell,20.04,1127,0
2025-07-24T01:38:42.3596237Z,ec999a7f-90c3-4a0e-abac-9a6081390e86,Trade,Sell,20.04,670,703
2025-07-24T01:38:42.3696237Z,f396b5f7-dc6a-4700-9888-fdf5dff840c3,New,Buy,20.02,0,97
2025-07-24T01:38:42.3796237Z,3e78ad16-4ff2-466a-a1c2-050f910e2ee1,Trade,Sell,20.04,1917,583
2025-07-24T01:38:42.3896237Z,43ea1f66-7d59-45fb-a1b5-337dd6411866,Trade,Sell,20.04,620,1880
2025-07-24T01:38:42.3996237Z,e293fc86-6d96-4fb7-bed1-2e6c743da4b6,Trade,Sell,20.04,157,2343
2025-07-24T01:38:42.3996237Z,d8fa96b0-3c49-483e-b598-68803abd464a,Cancel,Buy,19.94,0,0
2025-07-24T01:38:42.4096237Z,1e0780d3-7124-438d-bad6-3c7f14a96054,New,Buy,20.01,0,950
2025-07-24T01:38:42.4196237Z,5ad94779-d6d8-4fff-bf81-12fa7a3d05f9,Trade,Sell,20.04,414,2086
2025-07-24T01:38:42.4296237Z,f396b5f7-dc6a-4700-9888-fdf5dff840c3,Trade,Buy,20.02,97,0
2025-07-24T01:38:42.4296237Z,8241f222-86f0-442b-b8a4-9f92c9643f99,Trade,Buy,20.02,819,1681
2025-07-24T01:38:42.4396237Z,1788e323-c1b2-4317-a5c6-43bd01ef934d,New,Buy,20.03,0,459
2025-07-24T01:38:42.4496237Z,34e243b3-1c5c-4ca7-8917-c759650407c3,Trade,Sell,20.04,707,1793
2025-07-24T01:38:42.4596237Z,1788e323-c1b2-4317-a5c6-43bd01ef934d,Trade,Buy,20.03,459,0
2025-07-24T01:38:42.4596237Z,222e577c-81e2-45c8-aab0-de0d3863f6f9,Trade,Buy,20.03,2500,0
2025-07-24T01:38:42.4596237Z,9b7a6362-e1e8-4f4d-80ea-861167fb1883,Trade,Buy,20.02,2152,0
2025-07-24T01:38:42.4596237Z,1e0780d3-7124-438d-bad6-3c7f14a96054,Trade,Buy,20.01,950,0
2025-07-24T01:38:42.4596237Z,af54a748-8d33-41fa-944f-5b46a96c2bc6,Trade,Buy,20.01,539,1313
2025-07-24T01:38:42.4696237Z,4e602bea-385b-42df-abc7-59bbeb7aebbe,New,Buy,20.02,0,1700
2025-07-24T01:38:42.4796237Z,d4f81036-d322-4e42-8865-60ca87270133,Trade,Sell,20.04,1900,600
2025-07-24T01:38:42.4896237Z,0a641af1-2825-4931-818f-83ea1a74882e,New,Sell,20.03,0,2212
2025-07-24T01:38:42.4996237Z,0a641af1-2825-4931-818f-83ea1a74882e,Trade,Sell,20.03,580,1632
2025-07-24T01:38:42.5096237Z,0a641af1-2825-4931-818f-83ea1a74882e,Trade,Sell,20.03,1632,0
2025-07-24T01:38:42.5096237Z,919ce301-1c10-462c-8c00-b00cba6514b5,Trade,Sell,20.04,1760,740
2025-07-24T01:38:42.5196237Z,af5f6a5a-8e09-446f-abf8-1b900974ee4c,New,Buy,20.02,0,2433
2025-07-24T01:38:42.5296237Z,4e602bea-385b-42df-abc7-59bbeb7aebbe,Trade,Buy,20.02,1700,0
2025-07-24T01:38:42.5296237Z,af5f6a5a-8e09-446f-abf8-1b900974ee4c,Trade,Buy,20.02,1118,1315
2025-07-24T01:38:42.5396237Z,5f00aee9-3391-47e9-ba2d-3e5ea398c2e6,New,Buy,20.03,0,1265
2025-07-24T01:38:42.5496237Z,0ebc6dc3-87a0-4af0-8781-35c433d01a37,New,Sell,20.04,0,236
2025-07-24T01:38:42.5596237Z,0ebc6dc3-87a0-4af0-8781-35c433d01a37,Trade,Sell,20.04,236,0
2025-07-24T01:38:42.5596237Z,d1bba264-33d4-4369-ba66-122ed39745f7,Trade,Sell,20.05,1512,988
2025-07-24T01:38:42.5696237Z,427b1428-2bb9-41fd-a232-674e14295952,New,Sell,20.06,0,1177
2025-07-24T01:38:42.5796237Z,bc85002c-fe4b-4dcf-b006-029ef6ce785c,Trade,Sell,20.05,2500,0
2025-07-24T01:38:42.5796237Z,b18de3fa-4840-4a78-884b-e4b6e2f6887a,Trade,Sell,20.06,997,1155
2025-07-24T01:38:42.5896237Z,da9fca65-bf66-4bac-80f4-33a0328d2b9f,New,Buy,20.02,0,425
2025-07-24T01:38:42.5896237Z,5f00aee9-3391-47e9-ba2d-3e5ea398c2e6,Cancel,Buy,20.03,0,0
2025-07-24T01:38:42.5996237Z,3513dae3-91f3-4b5b-99aa-5d05b93a1d11,New,Buy,20.04,0,469
2025-07-24T01:38:42.5996237Z,2ca6b823-5438-4052-a99b-a7baa52b2e6b,Cancel,Sell,20.14,0,0
2025-07-24T01:38:42.6096237Z,bb97f1dc-2766-42d7-9a3d-cbc4b900c607,New,Buy,20.04,0,13766
2025-07-24T01:38:42.6096237Z,80b914bc-372f-4c92-a24a-e0fa3d168cf2,Cancel,Buy,20.00,0,0
2025-07-24T01:38:42.6196237Z,3513dae3-91f3-4b5b-99aa-5d05b93a1d11,Trade,Buy,20.04,469,0
2025-07-24T01:38:42.6196237Z,bb97f1dc-2766-42d7-9a3d-cbc4b900c607,Trade,Buy,20.04,1824,11942
2025-07-24T01:38:42.6296237Z,48ae53ce-1a41-43f7-a4af-91c4cc716656,New,Buy,20.05,0,1503
2025-07-24T01:38:42.6396237Z,48ae53ce-1a41-43f7-a4af-91c4cc716656,Trade,Buy,20.05,216,1287
2025-07-24T01:38:42.6396237Z,6a6b78b9-8d73-4fac-9bca-fac3832212d8,Cancel,Buy,19.98,0,0
2025-07-24T01:38:42.6496237Z,3f93330c-8496-4439-90ad-fd0489cb1db6,New,Sell,20.06,0,1823
2025-07-24T01:38:42.6596237Z,427b1428-2bb9-41fd-a232-674e14295952,Trade,Sell,20.06,320,857
2025-07-24T01:38:42.6696237Z,68494031-6406-4b54-83a2-d25c0a91d75e,New,Sell,20.06,0,580
2025-07-24T01:38:42.6796237Z,ab1a2ebe-b27e-4f31-bb3f-4c4aa895ecaa,New,Buy,20.05,0,818
2025-07-24T01:38:42.6896237Z,3f93330c-8496-4439-90ad-fd0489cb1db6,Trade,Sell,20.06,504,1319
2025-07-24T01:38:42.6896237Z,da9fca65-bf66-4bac-80f4-33a0328d2b9f,Cancel,Buy,20.02,0,0
2025-07-24T01:38:42.6996237Z,4729cf1a-9b25-4693-9226-b10eb1cfeae7,New,Buy,20.05,0,2106
2025-07-24T01:38:42.7096237Z,48ae53ce-1a41-43f7-a4af-91c4cc716656,Trade,Buy,20.05,1287,0
2025-07-24T01:38:42.7096237Z,ab1a2ebe-b27e-4f31-bb3f-4c4aa895ecaa,Trade,Buy,20.05,818,0
2025-07-24T01:38:42.7096237Z,4729cf1a-9b25-4693-9226-b10eb1cfeae7,Trade,Buy,20.05,2106,0
2025-07-24T01:38:42.7096237Z,b990d6de-7cee-495f-9172-30cbf757fc94,Trade,Buy,20.05,2500,0
2025-07-24T01:38:42.7096237Z,bb97f1dc-2766-42d7-9a3d-cbc4b900c607,Trade,Buy,20.04,989,10953
2025-07-24T01:38:42.7196237Z,427b1428-2bb9-41fd-a232-674e14295952,Trade,Sell,20.06,857,0
2025-07-24T01:38:42.7196237Z,68494031-6406-4b54-83a2-d25c0a91d75e,Trade,Sell,20.06,139,441
2025-07-24T01:38:42.7296237Z,bb97f1dc-2766-42d7-9a3d-cbc4b900c607,Trade,Buy,20.04,4396,6557
2025-07-24T01:38:42.7396237Z,200158ab-52dc-4230-bf4e-cd96ff64fb3c,New,Sell,20.05,0,1674
2025-07-24T01:38:42.7496237Z,bb97f1dc-2766-42d7-9a3d-cbc4b900c607,Trade,Buy,20.04,6130,427
2025-07-24T01:38:42.7596237Z,200158ab-52dc-4230-bf4e-cd96ff64fb3c,Trade,Sell,20.05,1367,307
2025-07-24T01:38:42.7696237Z,c4e5bf62-477e-41f7-bc56-f0214c933915,New,Sell,20.07,0,949
2025-07-24T01:38:42.7696237Z,0d2d55dc-aea7-4e52-b541-dfdb37819491,Cancel,Sell,20.10,0,0
2025-07-24T01:38:42.7796237Z,9e75df20-43cb-4880-8f95-f6d1016997f8,New,Sell,20.05,0,618
2025-07-24T01:38:42.7896237Z,2c6e91e8-667c-42a5-9999-9b17139ae851,New,Buy,20.03,0,23024
2025-07-24T01:38:42.7996237Z,bb97f1dc-2766-42d7-9a3d-cbc4b900c607,Trade,Buy,20.04,116,311
2025-07-24T01:38:42.8096237Z,2c3e2ce7-a3b6-4fa4-ace0-eef1c36d48ad,New,Buy,20.03,0,1667
2025-07-24T01:38:42.8196237Z,0c46dbd8-9f51-4332-836f-74019d5daef9,New,Buy,20.04,0,239
2025-07-24T01:38:42.8296237Z,7906e325-24a6-4ba0-94f6-7fb7bcaf6e07,New,Buy,20.03,0,6711
2025-07-24T01:38:42.8396237Z,a919e06f-d324-4822-8e26-617cc10beea9,New,Sell,20.06,0,510
2025-07-24T01:38:42.8496237Z,959f669c-ba75-44b5-80b6-b2f5fbc362cf,New,Buy,20.01,0,489
2025-07-24T01:38:42.8596237Z,60e9a8db-3edc-45ea-8f7a-3042b438e28f,New,Buy,20.03,0,312
2025-07-24T01:38:42.8696237Z,200158ab-52dc-4230-bf4e-cd96ff64fb3c,Trade,Sell,20.05,307,0
2025-07-24T01:38:42.8696237Z,9e75df20-43cb-4880-8f95-f6d1016997f8,Trade,Sell,20.05,419,199
2025-07-24T01:38:42.8796237Z,bb97f1dc-2766-42d7-9a3d-cbc4b900c607,Trade,Buy,20.04,311,0
2025-07-24T01:38:42.8796237Z,0c46dbd8-9f51-4332-836f-74019d5daef9,Trade,Buy,20.04,183,56
2025-07-24T01:38:42.8896237Z,be794aaf-af09-4568-8e08-17c904b64b75,New,Buy,20.04,0,3749
2025-07-24T01:38:42.8996237Z,714283e0-0ee9-40b3-848a-9d0a1afb146e,New,Buy,20.04,0,2261
2025-07-24T01:38:42.9096237Z,9e75df20-43cb-4880-8f95-f6d1016997f8,Trade,Sell,20.05,199,0
2025-07-24T01:38:42.9096237Z,4a80564e-e43f-4e86-876b-be30bc314485,Trade,Sell,20.06,561,1939
2025-07-24T01:38:42.9096237Z,e22ccb55-24bc-4413-b2a0-8da679bd1ac2,Cancel,Sell,20.09,0,0
2025-07-24T01:38:42.9196237Z,f83078d1-2e67-45a4-8ee0-3435c00131e6,Trade,Sell,20.06,815,1685
2025-07-24T01:38:42.9296237Z,2f563fef-5b1d-49c2-ad74-3512bedc1875,New,Buy,20.05,0,1859
2025-07-24T01:38:42.9296237Z,3fbd5be0-1955-4c28-94aa-a3655ea041d8,Cancel,Sell,20.09,0,0
2025-07-24T01:38:42.9396237Z,59ba727e-98e6-4198-89aa-075091587f41,New,Buy,20.04,0,1645
2025-07-24T01:38:42.9496237Z,3f93330c-8496-4439-90ad-fd0489cb1db6,Trade,Sell,20.06,1147,172
2025-07-24T01:38:42.9596237Z,2f563fef-5b1d-49c2-ad74-3512bedc1875,Trade,Buy,20.05,675,1184
2025-07-24T01:38:42.9696237Z,8e4e40bf-4d92-4635-9a93-3ff889440d7b,New,Sell,20.06,0,1135
2025-07-24T01:38:42.9796237Z,68494031-6406-4b54-83a2-d25c0a91d75e,Trade,Sell,20.06,441,0
2025-07-24T01:38:42.9796237Z,a919e06f-d324-4822-8e26-617cc10beea9,Trade,Sell,20.06,510,0
2025-07-24T01:38:42.9796237Z,3f93330c-8496-4439-90ad-fd0489cb1db6,Trade,Sell,20.06,172,0
2025-07-24T01:38:42.9796237Z,8e4e40bf-4d92-4635-9a93-3ff889440d7b,Trade,Sell,20.06,611,524
2025-07-24T01:38:42.9896237Z,edad61df-6a4f-4383-8509-b362f64e0c23,New,Sell,20.07,0,2846
2025-07-24T01:38:42.9996237Z,8e4e40bf-4d92-4635-9a93-3ff889440d7b,Trade,Sell,20.06,524,0
2025-07-24T01:38:42.9996237Z,1d2498e6-acf3-4338-b912-1571ad22763c,Trade,Sell,20.07,871,1629
2025-07-24T01:38:43.0096237Z,c59a0c57-b6d7-4426-9d92-19778c16b97d,Trade,Sell,20.07,422,2078
2025-07-24T01:38:43.0196237Z,484d4dbc-7795-4de0-9749-0fb12d7c3c8a,New,Sell,20.07,0,2545
2025-07-24T01:38:43.0296237Z,51d5a519-3b98-44e8-9a19-0baf5569f3b5,Trade,Sell,20.07,299,2201
2025-07-24T01:38:43.0396237Z,2f563fef-5b1d-49c2-ad74-3512bedc1875,Trade,Buy,20.05,1184,0
2025-07-24T01:38:43.0396237Z,8ba1ed3e-c7c5-46e0-9e35-9fcf7f650c5a,Trade,Buy,20.05,1671,829
2025-07-24T01:38:43.0496237Z,8ba1ed3e-c7c5-46e0-9e35-9fcf7f650c5a,Trade,Buy,20.05,829,0
2025-07-24T01:38:43.0496237Z,61a6bd78-124c-4d66-a6db-08bfc279a98b,Trade,Buy,20.05,58,1613
2025-07-24T01:38:43.0596237Z,61a6bd78-124c-4d66-a6db-08bfc279a98b,Trade,Buy,20.05,1229,384
2025-07-24T01:38:43.0696237Z,d1ed271c-ce13-48ea-8027-8329148e7cc5,New,Buy,20.06,0,550
2025-07-24T01:38:43.0796237Z,d1ed271c-ce13-48ea-8027-8329148e7cc5,Trade,Buy,20.06,550,0
2025-07-24T01:38:43.0796237Z,f009bd96-53be-431e-b301-c21d49b30a5c,Trade,Buy,20.05,2500,0
2025-07-24T01:38:43.0796237Z,b4aaaf45-a058-4548-8337-b38eb11bacb1,Trade,Buy,20.04,374,1778
2025-07-24T01:38:43.0896237Z,4dc68545-07de-4f14-816e-6d60f0dc4276,Trade,Buy,20.05,2500,0
2025-07-24T01:38:43.0896237Z,0c46dbd8-9f51-4332-836f-74019d5daef9,Trade,Buy,20.04,56,0
2025-07-24T01:38:43.0896237Z,be794aaf-af09-4568-8e08-17c904b64b75,Trade,Buy,20.04,3189,560
2025-07-24T01:38:43.0996237Z,11777679-1170-4258-a364-12a28f3a8399,Trade,Buy,20.04,458,2042
2025-07-24T01:38:43.1096237Z,95157cd3-46c2-47f6-9585-7dcf239f6c55,New,Buy,20.01,0,2533
2025-07-24T01:38:43.1096237Z,59ba727e-98e6-4198-89aa-075091587f41,Cancel,Buy,20.04,0,0
2025-07-24T01:38:43.1196237Z,11777679-1170-4258-a364-12a28f3a8399,Trade,Buy,20.04,479,1563
2025-07-24T01:38:43.1296237Z,2d186518-07b8-496f-94c9-4ae6d75aa118,New,Sell,20.06,0,1158
2025-07-24T01:38:43.1396237Z,aaf0b650-e6b7-4078-9940-8f9ea72402b9,New,Sell,20.06,0,2982
2025-07-24T01:38:43.1496237Z,2d186518-07b8-496f-94c9-4ae6d75aa118,Trade,Sell,20.06,211,947
2025-07-24T01:38:43.1596237Z,00b6f830-e73c-479f-b981-4f2e657fa4ac,Trade,Buy,20.04,2500,0
2025-07-24T01:38:43.1596237Z,714283e0-0ee9-40b3-848a-9d0a1afb146e,Trade,Buy,20.04,1296,965
2025-07-24T01:38:43.1696237Z,aaf0b650-e6b7-4078-9940-8f9ea72402b9,Trade,Sell,20.06,354,2628
2025-07-24T01:38:43.1796237Z,2d186518-07b8-496f-94c9-4ae6d75aa118,Trade,Sell,20.06,947,0
2025-07-24T01:38:43.1796237Z,f35f37cb-0bd2-4744-a2a0-673bd4848336,Trade,Sell,20.06,179,2321
2025-07-24T01:38:43.1896237Z,2efa2e55-6e91-402a-b8e7-83858d237c46,New,Buy,20.04,0,2716
2025-07-24T01:38:43.1896237Z,2c6e91e8-667c-42a5-9999-9b17139ae851,Cancel,Buy,20.03,0,0
2025-07-24T01:38:43.1996237Z,be794aaf-af09-4568-8e08-17c904b64b75,Trade,Buy,20.04,560,0
2025-07-24T01:38:43.1996237Z,714283e0-0ee9-40b3-848a-9d0a1afb146e,Trade,Buy,20.04,508,457
2025-07-24T01:38:43.2096237Z,aaf0b650-e6b7-4078-9940-8f9ea72402b9,Trade,Sell,20.06,497,2131
2025-07-24T01:38:43.2196237Z,5dec8a36-ab2d-43ae-9197-c8dc939f10e0,New,Buy,20.03,0,1184
2025-07-24T01:38:43.2296237Z,b23c2b3c-7924-4ab3-9e20-1bc8cd3e85c6,New,Buy,20.04,0,1373
2025-07-24T01:38:43.2396237Z,6d84540a-3279-4ec9-9e30-558874dd8b94,New,Buy,20.05,0,1333
2025-07-24T01:38:43.2496237Z,6d84540a-3279-4ec9-9e30-558874dd8b94,Trade,Buy,20.05,1333,0
2025-07-24T01:38:43.2496237Z,3b92bb97-33dd-428d-9951-bbbadbae980e,Trade,Buy,20.05,338,2162
2025-07-24T01:38:43.2496237Z,f6d52f90-ada6-4917-ae8f-f11aaabfb563,Cancel,Buy,19.98,0,0
2025-07-24T01:38:43.2596237Z,454cac1a-903a-4115-81ec-03ec0fc96564,Trade,Buy,20.04,522,1978
2025-07-24T01:38:43.2696237Z,3e951146-c4ca-4d2a-85f9-858cb54f1891,Trade,Buy,20.04,1008,1492
2025-07-24T01:38:43.2796237Z,aaf0b650-e6b7-4078-9940-8f9ea72402b9,Trade,Sell,20.06,1005,1126
2025-07-24T01:38:43.2896237Z,aaf0b650-e6b7-4078-9940-8f9ea72402b9,Trade,Sell,20.06,102,1024
2025-07-24T01:38:43.2996237Z,54c7cc04-4262-449e-b172-ae74b130ac72,New,Sell,20.06,0,1187
2025-07-24T01:38:43.3096237Z,aaf0b650-e6b7-4078-9940-8f9ea72402b9,Trade,Sell,20.06,256,768
2025-07-24T01:38:43.3196237Z,eab9c6ea-5106-4ea1-90b5-d5f2e2968d45,New,Sell,20.05,0,2743
2025-07-24T01:38:43.3296237Z,4935d33d-552f-43cd-8aaa-52ce90730552,New,Buy,20.04,0,707
2025-07-24T01:38:43.3396237Z,2efa2e55-6e91-402a-b8e7-83858d237c46,Trade,Buy,20.04,2716,0
2025-07-24T01:38:43.3396237Z,714283e0-0ee9-40b3-848a-9d0a1afb146e,Trade,Buy,20.04,457,0
2025-07-24T01:38:43.3396237Z,b23c2b3c-7924-4ab3-9e20-1bc8cd3e85c6,Trade,Buy,20.04,1373,0
2025-07-24T01:38:43.3396237Z,4935d33d-552f-43cd-8aaa-52ce90730552,Trade,Buy,20.04,707,0
2025-07-24T01:38:43.3396237Z,c68f12bb-3797-431d-b609-35c8cb1c16c6,Trade,Buy,20.04,2500,0
2025-07-24T01:38:43.3396237Z,2c3e2ce7-a3b6-4fa4-ace0-eef1c36d48ad,Trade,Buy,20.03,1667,0
2025-07-24T01:38:43.3396237Z,7906e325-24a6-4ba0-94f6-7fb7bcaf6e07,Trade,Buy,20.03,1272,5439
2025-07-24T01:38:43.3496237Z,eab9c6ea-5106-4ea1-90b5-d5f2e2968d45,Trade,Sell,20.05,152,2591
2025-07-24T01:38:43.3596237Z,73f54772-02b9-4e93-a8bb-7b8077256087,New,Buy,20.03,0,5784
